#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string
#group,false,false,true,true,false,false,false,false,false,false,false,false
#default,_result,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,name,path,pid,tid
,,0,2023-05-24T12:09:26.841691207Z,2023-05-31T12:09:26.841691207Z,2023-05-30T02:18:51.041547127Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),/home/nilsd/nextflow/build/work/0a/520f5ea8174a6b519c086efe4deee8/.command.trace,966547,5935
,,0,2023-05-24T12:09:26.841691207Z,2023-05-31T12:09:26.841691207Z,2023-05-30T02:18:51.164616088Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),/home/nilsd/nextflow/build/work/0a/520f5ea8174a6b519c086efe4deee8/strelka,966547,5935
,,0,2023-05-24T12:09:26.841691207Z,2023-05-31T12:09:26.841691207Z,2023-05-30T02:18:51.168635315Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),/home/nilsd/nextflow/build/work/0a/520f5ea8174a6b519c086efe4deee8/strelka/results,966547,5935
,,0,2023-05-24T12:09:26.841691207Z,2023-05-31T12:09:26.841691207Z,2023-05-30T02:18:51.172209228Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),/home/nilsd/nextflow/build/work/0a/520f5ea8174a6b519c086efe4deee8/strelka/workspace,966547,5935
,,0,2023-05-24T12:09:26.841691207Z,2023-05-31T12:09:26.841691207Z,2023-05-30T02:18:51.174368207Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),/home/nilsd/nextflow/build/work/0a/520f5ea8174a6b519c086efe4deee8/strelka/results/variants,966547,5935
,,0,2023-05-24T12:09:26.841691207Z,2023-05-31T12:09:26.841691207Z,2023-05-30T02:18:51.176407681Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),/home/nilsd/nextflow/build/work/0a/520f5ea8174a6b519c086efe4deee8/strelka/results/stats,966547,5935
,,0,2023-05-24T12:09:26.841691207Z,2023-05-31T12:09:26.841691207Z,2023-05-30T02:18:51.178676393Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),/home/nilsd/nextflow/build/work/0a/520f5ea8174a6b519c086efe4deee8/strelka/runWorkflow.py.config.pickle,966547,5935
,,0,2023-05-24T12:09:26.841691207Z,2023-05-31T12:09:26.841691207Z,2023-05-30T02:18:51.181016697Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),/home/nilsd/nextflow/build/work/0a/520f5ea8174a6b519c086efe4deee8/strelka/runWorkflow.py,966547,5935
,,0,2023-05-24T12:09:26.841691207Z,2023-05-31T12:09:26.841691207Z,2023-05-30T02:18:51.236540287Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),/home/nilsd/nextflow/build/work/0a/520f5ea8174a6b519c086efe4deee8/strelka/workspace/pyflow.data,966547,5935
,,0,2023-05-24T12:09:26.841691207Z,2023-05-31T12:09:26.841691207Z,2023-05-30T02:18:51.239701987Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452489) (5935),/home/nilsd/nextflow/build/work/0a/520f5ea8174a6b519c086efe4deee8/strelka/workspace/pyflow.data/logs,966547,5935
