#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string
#group,false,false,true,true,false,false,false,false,false,false,false,false
#default,_result,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,name,path,pid,tid
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:42:59.133220971Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/.command.trace,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:42:59.192175789Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/SRR11452484.recal.bam,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:50:26.516147428Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/cnvkit.reference.target-tmp.bed,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:50:26.519993752Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/cnvkit.reference.antitarget-tmp.bed,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:51:24.570513983Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/SRR11452484.recal.bam.bai,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:54:03.94796912Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/SRR11452484.targetcoverage.cnn,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:54:03.966820389Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/SRR11452484.antitargetcoverage.cnn,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:54:04.322743171Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/SRR11452484.cnr,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:54:18.063151916Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/SRR11452484.cns,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:54:18.399834928Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/SRR11452484.call.cns,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:54:18.470939554Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/SRR11452484.bintest.cns,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:54:19.70483838Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/SRR11452484-scatter.png,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:54:20.842607622Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/SRR11452484-diagram.pdf,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:54:23.124553266Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/versions.yml,3634453,5449
,,0,2023-05-24T12:06:16.709508309Z,2023-05-31T12:06:16.709508309Z,2023-05-29T20:54:23.46406149Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_BATCH (SRR11452484) (5449),/home/nilsd/nextflow/build/work/69/71ed0b911c03015f7cfba40b7ef6c7/.exitcode,3634453,5449
